0.99925062448,"Tiara gets a pap smear, fuck around and have an orgasm from just getting the beak thing put it .. Lmao nothing else will matter"
0.999100899101,"Hillary's not even running for anything yet, but damnit, America has a right to know about her latest pap smear!"
0.999001109878,Some of these chicks never even heard of a pap smear. Can't tell you what ob/gyn mean.
0.998716119829,“The types of HPV that affect the mouth and throat can be passed on through certain sexual behaviours such as...
0.998716119829,Tadi 1rk1 dgn 1rk2 dh kene suntik HPV kali ketiga. And tomorrow is 1rk3. Yeah that's my class. Omg hm mesti sakit nnti. :-(
0.998716119829,"If he say ""girl u know I don't wear condoms"" don't fuck him he has HPV"
0.99850249584,Lmaooooo RT @toytoy81: 😩😩😩😩😩😩 RT @HassanAintShit: You know dutchess PH balance off... She scared of pap smears
0.998203592814,"If listening to Drake has taught me anything, it's that I should schedule my Pap smear soon."
0.998203592814,CHRIS BOSH HEART IS NOT IN IT TONIGHT HE'S OVERLY CONCERNED ABOUT THE RESULTS OF HIS PAP SMEAR
0.997755610973,SHIT. #burnRT @freshalina: I have had pap smears more exciting than watching Sparkle.
0.997755610973,"I'll start a slow clap during your Pap smear, IDGAF"
0.997755610973,A Pap smear and a Brazilian wax are the same thing right? - @Kebsten 😂😂😂😂😂😂😂😂
0.997009966777,Your WCW has never had a pap smear.
0.997009966777,You're as pleasant as a pap smear.
0.997009966777,You can have HPV for years and not know it. #CervicalCancerAwareness
0.997009966777,Well that was as pleasant as a pap smear. #2013PSLawards
0.997009966777,Pap smear sounds like it's meant for toast.
0.997009966777,"Misread ""pap smear"" as ""papa smurf"" and I was like ""whoa obstetrics is a whimsical field."""
0.997009966777,It's easier to get a gun than a pap smear #SignsYoureInTheUSA #p2
0.997009966777,Getting a pap smear from Wolverine #BetterThanTelkom
0.99552238806,whats a pap smear?
0.99552238806,pap smear johns
0.99552238806,"The H in HPV stands for Herve Leger, right?"
0.99552238806,RT if you have HPV and/or enjoy ravioli.
0.99552238806,RT if you have HPV and/or enjoy ravioli.
0.99552238806,RT if I have HPV
0.99552238806,Pumpkin spice pap smear
0.99552238806,Pap Smear?
0.99552238806,Pap Smear
0.99552238806,I Got HPV at CPAC #StandWithRand
0.99552238806,Don't be a queer. Stick it in her rear if she hasn't had a pap smear
0.99552238806,*quietly tries to pop open bottle of champagne during pap smear*
0.99552238806,*quietly opens a bag of seaweed snacks during a pap smear*
0.99552238806,#WorseWrestlers   Pap Smear
0.99552238806,#CDCCancerChat informative discussion of HPV
0.831134964414,I bet you her pap smear looks like soggy Fruity Pebbles tho. RT @jantwinix: I don't even know who Jenna Shea is.
0.825284870633,":'-D RT @TheBawsHimself: Lmao as for that tweep telling Tyler his gona get a pap smear lemme log out :""""""D"
0.816508179262,Great news for Acme Nation. Aaron Rodgers passed his pap smear this week and will play in the #Packers season finale Sunday.
0.798610105204,just got a pap smear w/ trap queen playing in the exam room THIS IS NOT A JOKE HEY WHATS UP HELLO
0.794998566376,Watching the MSNBC panel is like watching animals at the zoo fling poo. #gardasil
0.768602673332,"First rule of politics: you run to the right on HPV during the primaries, pivot to the center on Lyme disease in the general."
0.751892482444,RT @KidsDrDave:r I guess there wasn't room in @katiecouric 's studio for the 10million+ people who got the HPV vaccine and are doing great
0.748400458678,Pap smear: idk? It sounds like what my dad does when he makes a sandwich.
0.736285355902,"Idea, puppies you can hold while getting a Pap smear."
0.736260353113,😭😭😭😭😭😭😭😭😭 RT @MrsLadyJai @IAm_Laurie @YVEvil_Genius1 she's giving her a Pap smear
0.72674283701,WHOOOOOA! rt @Fiery_Untouched I'd rather have a pap smear with a rake then deal with you...
0.719491603054,The hpv 3rd dose was fine to me
0.718086774719,😂 RT @sawngbyrd28: Did you get yours yet this year lady? RT @Zoo757: Bitches buying MacBooks but haven't had a pap smear
0.714270195446,"We will donate our profits to the charity of cervical cancer, by visiting our booth you'll take part in our good cause too #HaiDay 2013"
0.70911377569,Tell me what's up when u get out@TooHighToReplyy: About to take a shower than go get a pap smear at my gynecologist office.. they couldn't
0.706155882243,Have y'all ladies ever had an orgasm while getting a Pap smear? Or getting examined by your OBGYN?
0.704622210276,I'm pro healthy punany and pro liberated pum pum. Let's get our Pap smears and mind our business 2015 and beyond.
0.702600565569,"[one leg in stirrup] *sits up* Lol Pap smear? More like Nap smear, amirite?  SIR THIS IS CVS AND THAT'S A BLOOD PRESSURE MACHINE! LEAVE NOW!"
0.702546000079,. got the latest everything but btch when last you got a pap smear ?
0.700032426336,Whoa.  RT @GoToSleep_HOE: Never had a Pap smear huh? RT @LisKis93: What is this? https://t.co/EMoWTpkEFC
0.696452645909,Pap smear start age 21. sexual activity onset NOT relevant from 30 -65 can do every FIVE years if us HPV testing as well
0.679731712362,I honestly thought a Pap Smear was a sandwich spread when I was younger.
0.67894309271,I fucking hate getting Pap smears OMG
0.6749159102,"RT @SamValley We Wish You a Lucky Mammogram, and an Occasional Pap Smear #obamacarols"
0.664801717335,#WrongTimeToYellTurnUp when your in the middle of a pap smear.. o_o
0.66351079139,Girls that pretend like they are into cars and guns when really they like dolls and Pap smears
0.648368466271,@Papenheim_Time I would miss me too Pap smear 😉
0.645857362643,We're cramming for her Pap smear test
0.639093970977,"brb headed to the gas station to get an IUD inserted, and then off to the grocery store to get a pap smear http://t.co/riUVsfAx6k"
0.638632412127,got my first Pap smear at the young age of 12
0.636158650395,Polishing my toes. I have a pap smear in the morning.
0.630461954024,I schedule my gynecologist appointments on the same day that I fly because a TSA pat down followed by Pap smear basically means you got laid
0.628886119181,#Rwanda leading in the fight against the human papillomavirus #HPV. Read #SethBerkley #ProjectSyndicate
0.626140555461,I just got charged $165 for a Pap Smear and there's no Medicare Rebate for it. This surely is a man's world isn't it?
0.625440681742,LMAO RT @CHEEFAHLOT: @WatchYazz I should've never dated you bruh... You left me wit a broken heart and HPV
0.620425266995,I'll take a Big Gulp and a pap smear. - me at 7/11 apparently
0.620326200003,"Mrs. Lawal is a Poor Widow, Mother of Four diagnosed with Cervical Cancer and needs One Million to survive this disease. #SaveTheWidow RT"
0.610574580093,Spread the awareness of cervical cancer .4 years today since jade passed.  .....never leave anything until its too late ...RT x
0.608351578358,Pap smear sounds like an ice cream flavor at Ben &amp; jerry's
0.606226034167,@GovHerbert I'll come right to you for my PAP smear since you defunded the only preventative healthcare provider I can afford as a student
0.602391348845,"Bernie Sanders wrote that cervical cancer is caused by lack of sex. He is Todd Akin. But since he's a Dem, whatever."
0.6019071335,Most people don't know that they have HPV
0.601215503743,@kadeshaholly get dat pap smear
0.599069047209,"Like Pap smear. Lol “@DarkSkinDrake_: Can we start calling pussy ""pap"" from now on??”"
0.595071885206,"My pap smear got a little awkward when I ran my fingers through my doc's hair and said ""Since you're down there""."
0.594102414387,@LeahNicccole: That HPV shot is a motherfucker 😭 worst thing ever.
0.591497934345,#InMiddeSchool a girl told @ImSo_JASSI_ that her doctor raped her. but she just got a Pap smear 😂
0.586637635165,Apparently moaning and back arching while getting a pap smear is inappropriate...
0.581711831014,FDA Approves Gardasil 9 for Prevention of Certain Cancers Caused by Five Additional Types of HPV | ESMO   http://t.co/CGyHAsKAC6
0.581705814503,FDA approves Gardasil 9 for prevention of certain cancers caused by five additional types of #HPV  http://t.co/DEEx7J6dK8
0.577085612785,✌ RT @Eliz627: Fuck you Romney... We deserve free Pap smears!!!!
0.576527739127,Bruh that's love RT “@JayJohnSoFresh: Just watched my girl get a Pap smear. Doctor almost got slapped”
0.575720685781,It is. They feel like they wasting their time RT @MyAssholePops: I'm telling you if you're under 21 getting a Pap smear is hard
0.570481104052,#StudentLoans is like HPV - You'll soon get it. And it'll probably follow you for the rest of your life! #LastWeekTonight
0.568910988089,Never had a Pap Smear but quick to fuck #HaveASeat at Women's Care. The doctor will be right with you
0.558924269686,"In a world first, Australian boys now eligible for free Gardasil vaccinations to protect against cancers and disease caused by HPV"
0.554589559075,HPV can be transmitted through many kinds of sexual activity. #CDCCancerChat
0.553868848797,"you do not know the true meaning of ""uncomfortable"" until you're completely naked under a paper dress getting a pap smear. #lifeofafemale"
0.553842344427,Russell Wilson is a certified HPV carrier. You will get cervical cancer if you fuck him #SpreadTheWord
0.553511296055,"@RodneyAnon When I got my first pap smear, I told my doctor I was ""ready for my close-up."" She didn't laugh. #truestory"
0.552196103764,Too bad that pap smear ended so quickly.
0.552183821103,“@giselle_rarity_: Dr.Avery can preform my Pap Smear .   Greys anatomy probs .” ANYDAY.
0.552119032084,"No matter what runs through your mind during your pap smear, don't run your fingers through the doctor's hair. That shit gets awkward."
0.549990064498,Too bad that pap smear ended so quickly.
0.547125491368,@_shamiyac: Man getting a Pap smear ain't no joke. 😂 they hurt like hell. hell yeah 😩😭😂
0.543415955293,FDA approves #Gardasil 9 for prevention of certain #cancers caused by 5 additional types of #HPV http://t.co/HgCgUpUqdz
0.540393997282,"Idea: a regular pap smear, but performed with a swab shaped like a tiny penis."
0.534965244255,"But no, please tell me more about how defunding pap smears and IUD's will balance the federal budget."
0.534038180863,Now they've got a kinds of ridiculous shit like chicken pox vaccines and HPV vaccines
0.533038703269,Girls be getting pussy piercings but to scared to go get a pap smear -___-
0.529538068277,How come no one in the media ever tracked down that mother whose daughter turned mentally retarded from the HPV vaccine? #Fail
0.503000981027,"Spread eagle... This might sting a little bit RT “@NolteNC: ""Fella, the pap smear is now covered."" #RejectedACAPromos”"
0.49935417047,"Apparently, asking your doctor to nibble on your ear a little before a Pap smear is inappropriate."
0.49934249304,My favorite pap smear is watching Alec Baldwin kick some photag's ass on the streets of New York City.
0.499002829744,Korban Pelecehan Seksual Cenderung Hindari Pap Smear http://t.co/KZcA58qb | #healthJkt
0.499002828947,#Lesbian PAP Smear! http://t.co/DzZtJMhHMr
0.499002828947,Have you tried Rama in your pap smear? http://t.co/xnZxQkRAdn
0.497857162034,“@JODYHiGHROLLER: YA MAMA SMOKES OATS” real rap your moms got HPV in a MPV from ODB on the BQE
0.493206549799,liz was probably crying because she doesn't get her hoh room with austin for her nightly pap smear... #bb17 #fingergate
0.493138080513,my girl might have HPV but we'll never know because nobody examining dat pwussy but me
0.492194043748,I got religion then backslid. It's been a long month and I still need to tell my ex-sisterwife that she proly has HPV now.
0.490513760128,"Updated Pap smear detects ovarian, uterine cancers http://t.co/cQF36Fwg"
0.486015888203,Herpes in a Pap smear. @cytopathology @Pathologists @pathobindotcom @CytologyHist http://t.co/vkPboVanpH
0.484028603968,"If you don't know what a pap smear is, you shouldn't be engaging in sexual behavior. Male or female."
0.483750904916,"One Direction has 24 million followers and the man who invented the HPV vaccine has 36 followers. Great job, America!"
0.482997433517,Is it normal for my OB to suck my toes during my PAP smear?    Because I don't think my insurance covers that.
0.47816929009,Creative with cytology: calcium oxalate flower in a normal pap smear #focusstacking #pathologists http://t.co/LbA0LSMVlS
